"id_unique","rf15_no","rf15_show","rf15a","rf15b","rf15b_other","wgt"
"S6_401",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_401",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_410",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_410",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_410",2,"VEHICLE",3,,,13170
"S6_410",1,"LAND/PROPERTY/BUILDINGS",1,3,,13170
"S6_423",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_423",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_423",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_423",2,"VEHICLE",1,2,,13170
"S6_426",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_426",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_426",2,"VEHICLE",1,5,,13170
"S6_426",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_433",1,"LAND/PROPERTY/BUILDINGS",1,95,"PARENTS (NON HH MEMBER)",13170
"S6_433",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_433",2,"VEHICLE",1,3,,13170
"S6_433",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,3,,13170
"S6_436",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_436",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_436",2,"VEHICLE",1,2,,13170
"S6_436",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_456",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_456",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_456",2,"VEHICLE",1,3,,13170
"S6_456",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_459",2,"VEHICLE",1,5,,13170
"S6_459",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_459",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_459",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_460",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_460",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_460",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_460",2,"VEHICLE",1,2,,13170
"S6_470",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_470",2,"VEHICLE",1,3,,13170
"S6_470",1,"LAND/PROPERTY/BUILDINGS",1,5,,13170
"S6_470",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_479",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_479",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_479",2,"VEHICLE",1,2,,13170
"S6_479",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_48",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_48",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_48",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_48",2,"VEHICLE",1,2,,13170
"S6_482",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_482",2,"VEHICLE",1,2,,13170
"S6_482",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_482",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_500",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_500",2,"VEHICLE",1,3,,13170
"S6_500",1,"LAND/PROPERTY/BUILDINGS",1,3,,13170
"S6_500",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_509",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_509",2,"VEHICLE",1,2,,13170
"S6_509",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_509",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_52",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_52",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_52",1,"LAND/PROPERTY/BUILDINGS",1,4,,13170
"S6_52",2,"VEHICLE",1,4,,13170
"S6_53",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_53",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_53",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_53",2,"VEHICLE",1,2,,13170
"S6_54",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_54",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_54",2,"VEHICLE",1,4,,13170
"S6_54",1,"LAND/PROPERTY/BUILDINGS",1,4,,13170
"S6_546",2,"VEHICLE",1,4,,13170
"S6_546",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_546",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_546",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_55",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_55",2,"VEHICLE",1,4,,13170
"S6_55",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_55",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_558",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_558",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_558",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,1,,13170
"S6_558",2,"VEHICLE",1,2,,13170
"S6_562",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_562",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_562",2,"VEHICLE",1,2,,13170
"S6_562",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_569",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_569",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_569",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_569",2,"VEHICLE",1,4,,13170
"S6_606",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_606",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_606",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_606",2,"VEHICLE",3,,,13170
"S6_613",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_613",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_613",2,"VEHICLE",1,2,,13170
"S6_613",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_615",2,"VEHICLE",1,5,,13170
"S6_615",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_615",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_615",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_650",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_650",2,"VEHICLE",1,2,,13170
"S6_650",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_650",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_656",2,"VEHICLE",1,2,,13170
"S6_656",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_656",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_656",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_664",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_664",2,"VEHICLE",1,2,,13170
"S6_664",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_664",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_669",2,"VEHICLE",1,2,,13170
"S6_669",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,3,,13170
"S6_669",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_669",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_679",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_679",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_679",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_679",2,"VEHICLE",1,3,,13170
"S6_71",2,"VEHICLE",1,2,,13170
"S6_71",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_71",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_71",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_717",2,"VEHICLE",1,4,,13170
"S6_717",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,3,,13170
"S6_717",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_717",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_737",2,"VEHICLE",1,2,,13170
"S6_737",1,"LAND/PROPERTY/BUILDINGS",1,5,,13170
"S6_737",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_737",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_738",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_738",2,"VEHICLE",1,2,,13170
"S6_738",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_738",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_770",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_770",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_770",1,"LAND/PROPERTY/BUILDINGS",1,5,,13170
"S6_770",2,"VEHICLE",1,2,,13170
"S6_774",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_774",2,"VEHICLE",1,4,,13170
"S6_774",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_774",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_778",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_778",2,"VEHICLE",3,,,13170
"S6_778",1,"LAND/PROPERTY/BUILDINGS",1,5,,13170
"S6_778",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_784",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_784",2,"VEHICLE",1,2,,13170
"S6_784",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_784",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_785",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_785",2,"VEHICLE",1,5,,13170
"S6_785",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_785",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_786",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_786",2,"VEHICLE",1,4,,13170
"S6_786",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_786",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_795",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_795",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_795",2,"VEHICLE",3,,,13170
"S6_795",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_81",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_81",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_81",2,"VEHICLE",1,2,,13170
"S6_81",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_817",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_817",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_817",2,"VEHICLE",1,2,,13170
"S6_817",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_823",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_823",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_823",2,"VEHICLE",1,3,,13170
"S6_823",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_824",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_824",1,"LAND/PROPERTY/BUILDINGS",1,5,,13170
"S6_824",2,"VEHICLE",1,2,,13170
"S6_824",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,3,,13170
"S6_830",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_830",2,"VEHICLE",1,2,,13170
"S6_830",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_830",1,"LAND/PROPERTY/BUILDINGS",1,95,"PARENTS IN LAW (NON HH MEMBERS)",13170
"S6_881",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_881",2,"VEHICLE",3,,,13170
"S6_881",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_881",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_883",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_883",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_883",2,"VEHICLE",1,2,,13170
"S6_883",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_886",1,"LAND/PROPERTY/BUILDINGS",1,5,,13170
"S6_886",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,5,,13170
"S6_886",2,"VEHICLE",1,2,,13170
"S6_886",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_91",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_91",2,"VEHICLE",1,2,,13170
"S6_91",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_91",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_913",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_913",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_913",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,13170
"S6_913",2,"VEHICLE",1,2,,13170
"S6_916",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_916",2,"VEHICLE",1,3,,13170
"S6_916",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_916",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_924",2,"VEHICLE",1,2,,13170
"S6_924",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_924",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_924",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_929",2,"VEHICLE",1,2,,13170
"S6_929",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_929",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_929",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_932",2,"VEHICLE",1,3,,13170
"S6_932",1,"LAND/PROPERTY/BUILDINGS",1,3,,13170
"S6_932",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_932",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_94",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_94",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_94",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_94",2,"VEHICLE",1,4,,13170
"S6_944",2,"VEHICLE",1,2,,13170
"S6_944",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_944",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_944",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,3,,13170
"S6_96",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_96",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_96",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_96",2,"VEHICLE",1,5,,13170
"S6_97",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_97",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_97",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_97",2,"VEHICLE",1,5,,13170
"S6_972",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_972",2,"VEHICLE",1,4,,13170
"S6_972",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_972",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_976",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_976",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_976",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,13170
"S6_976",2,"VEHICLE",1,2,,13170
"S6_994",1,"LAND/PROPERTY/BUILDINGS",3,,,13170
"S6_994",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_994",2,"VEHICLE",1,2,,13170
"S6_994",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_995",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,13170
"S6_995",1,"LAND/PROPERTY/BUILDINGS",1,2,,13170
"S6_995",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,13170
"S6_995",2,"VEHICLE",1,2,,13170
"S7_113",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,1236
"S7_113",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_113",1,"LAND/PROPERTY/BUILDINGS",1,4,,1236
"S7_113",2,"VEHICLE",3,,,1236
"S7_12",2,"VEHICLE",1,2,,1236
"S7_12",1,"LAND/PROPERTY/BUILDINGS",1,2,,1236
"S7_12",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_12",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,1236
"S7_20",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,1236
"S7_20",1,"LAND/PROPERTY/BUILDINGS",1,5,,1236
"S7_20",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_20",2,"VEHICLE",3,,,1236
"S7_3",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_3",1,"LAND/PROPERTY/BUILDINGS",1,4,,1236
"S7_3",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,4,,1236
"S7_3",2,"VEHICLE",1,4,,1236
"S7_30",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_30",2,"VEHICLE",1,3,,1236
"S7_30",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,1236
"S7_30",1,"LAND/PROPERTY/BUILDINGS",1,3,,1236
"S7_33",1,"LAND/PROPERTY/BUILDINGS",1,4,,1236
"S7_33",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_33",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,1236
"S7_33",2,"VEHICLE",1,4,,1236
"S7_49",1,"LAND/PROPERTY/BUILDINGS",1,4,,1236
"S7_49",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,1236
"S7_49",2,"VEHICLE",1,4,,1236
"S7_49",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,1236
"S7_57",2,"VEHICLE",1,3,,1236
